,game,posteam,yards,stadium
5491,2020_05_PHI_PIT,PIT,1838,PIT00
5492,2020_05_TB_CHI,TB,2389,CHI98
5493,2020_05_TB_CHI,CHI,2412,CHI98
5494,2020_06_ARI_DAL,ARI,1443,DAL00
5495,2020_06_ARI_DAL,DAL,2804,DAL00
5496,2020_06_ATL_MIN,MIN,2381,MIN01
5497,2020_06_ATL_MIN,ATL,2092,MIN01
5498,2020_06_BAL_PHI,PHI,2688,PHI00
5499,2020_06_BAL_PHI,BAL,1880,PHI00
5500,2020_06_CHI_CAR,CAR,1912,CAR00
5501,2020_06_CHI_CAR,CHI,1991,CAR00
5502,2020_06_CIN_IND,IND,2300,IND00
5503,2020_06_CIN_IND,CIN,2144,IND00
5504,2020_06_CLE_PIT,PIT,1377,PIT00
5505,2020_06_CLE_PIT,CLE,1799,PIT00
5506,2020_06_DEN_NE,DEN,1649,BOS00
5507,2020_06_DEN_NE,NE,1886,BOS00
5508,2020_06_DET_JAX,JAX,2403,JAX00
5509,2020_06_DET_JAX,DET,1580,JAX00
5510,2020_06_GB_TB,GB,2506,TAM00
5511,2020_06_GB_TB,TB,1573,TAM00
5512,2020_06_HOU_TEN,TEN,2309,NAS00
5513,2020_06_HOU_TEN,HOU,2178,NAS00
5514,2020_06_KC_BUF,BUF,1760,BUF00
5515,2020_06_KC_BUF,KC,1432,BUF00
5516,2020_06_LA_SF,SF,1830,SFO01
5517,2020_06_LA_SF,LA,2269,SFO01
5518,2020_06_NYJ_MIA,NYJ,2547,MIA00
5519,2020_06_NYJ_MIA,MIA,1757,MIA00
5520,2020_06_WAS_NYG,WAS,2301,NYC01
5521,2020_06_WAS_NYG,NYG,1210,NYC01
5522,2020_07_BUF_NYJ,NYJ,1867,NYC01
5523,2020_07_BUF_NYJ,BUF,2196,NYC01
5524,2020_07_CAR_NO,NO,1875,NOR00
5525,2020_07_CAR_NO,CAR,1656,NOR00
5526,2020_07_CHI_LA,CHI,2400,LAX01
5527,2020_07_CHI_LA,LA,1875,LAX01
5528,2020_07_CLE_CIN,CIN,2635,CIN00
5529,2020_07_CLE_CIN,CLE,1609,CIN00
5530,2020_07_DAL_WAS,WAS,1429,WAS00
5531,2020_07_DAL_WAS,DAL,1711,WAS00
5532,2020_07_DET_ATL,ATL,2307,ATL97
5533,2020_07_DET_ATL,DET,1862,ATL97
5534,2020_07_GB_HOU,GB,1761,HOU00
5535,2020_07_GB_HOU,HOU,2381,HOU00
5536,2020_07_JAX_LAC,JAX,1850,LAX01
5537,2020_07_JAX_LAC,LAC,2348,LAX01
5538,2020_07_KC_DEN,DEN,2387,DEN00
5539,2020_07_KC_DEN,KC,1520,DEN00
5540,2020_07_NYG_PHI,PHI,2539,PHI00
5541,2020_07_NYG_PHI,NYG,1878,PHI00
5542,2020_07_PIT_TEN,PIT,2464,NAS00
5543,2020_07_PIT_TEN,TEN,1841,NAS00
5544,2020_07_SEA_ARI,SEA,2687,PHO00
5545,2020_07_SEA_ARI,ARI,2382,PHO00
5546,2020_07_SF_NE,SF,1348,BOS00
5547,2020_07_SF_NE,NE,1575,BOS00
5548,2020_07_TB_LV,TB,2318,VEG00
5549,2020_07_TB_LV,LV,2147,VEG00
5550,2020_08_ATL_CAR,ATL,1757,CAR00
5551,2020_08_ATL_CAR,CAR,1532,CAR00
5552,2020_08_DAL_PHI,DAL,2366,PHI00
5553,2020_08_DAL_PHI,PHI,1743,PHI00
5554,2020_08_IND_DET,IND,1819,DET00
5555,2020_08_IND_DET,DET,2637,DET00
5556,2020_08_LA_MIA,LA,3206,MIA00
5557,2020_08_LA_MIA,MIA,1638,MIA00
5558,2020_08_LAC_DEN,DEN,2390,DEN00
5559,2020_08_LAC_DEN,LAC,2352,DEN00
5560,2020_08_LV_CLE,LV,1338,CLE00
5561,2020_08_LV_CLE,CLE,1468,CLE00
5562,2020_08_MIN_GB,GB,2044,GNB00
5563,2020_08_MIN_GB,MIN,953,GNB00
5564,2020_08_NE_BUF,NE,1674,BUF00
5565,2020_08_NE_BUF,BUF,1138,BUF00
5566,2020_08_NO_CHI,NO,2396,CHI98
5567,2020_08_NO_CHI,CHI,2649,CHI98
5568,2020_08_NYJ_KC,KC,2260,KAN00
5569,2020_08_NYJ_KC,NYJ,2005,KAN00
5570,2020_08_PIT_BAL,BAL,1718,BAL00
5571,2020_08_PIT_BAL,PIT,1883,BAL00
5572,2020_08_SF_SEA,SEA,2136,SEA00
5573,2020_08_SF_SEA,SF,2376,SEA00
5574,2020_08_TB_NYG,TB,2367,NYC01
5575,2020_08_TB_NYG,NYG,2525,NYC01
5576,2020_08_TEN_CIN,CIN,1882,CIN00
5577,2020_08_TEN_CIN,TEN,1667,CIN00
5578,2020_09_BAL_IND,IND,2241,IND00
5579,2020_09_BAL_IND,BAL,1457,IND00
5580,2020_09_CAR_KC,CAR,2468,KAN00
5581,2020_09_CAR_KC,KC,2229,KAN00
5582,2020_09_CHI_TEN,TEN,1599,NAS00
5583,2020_09_CHI_TEN,CHI,2712,NAS00
5584,2020_09_DEN_ATL,ATL,1954,ATL97
5585,2020_09_DEN_ATL,DEN,2723,ATL97
5586,2020_09_DET_MIN,DET,2585,MIN01
5587,2020_09_DET_MIN,MIN,1429,MIN01
5588,2020_09_GB_SF,GB,1550,SFO01
5589,2020_09_GB_SF,SF,2242,SFO01
5590,2020_09_HOU_JAX,JAX,2294,JAX00
5591,2020_09_HOU_JAX,HOU,1868,JAX00
5592,2020_09_LV_LAC,LAC,2194,LAX01
5593,2020_09_LV_LAC,LV,1596,LAX01
5594,2020_09_MIA_ARI,MIA,1780,PHO00
5595,2020_09_MIA_ARI,ARI,1500,PHO00
5596,2020_09_NE_NYJ,NYJ,1667,NYC01
5597,2020_09_NE_NYJ,NE,1787,NYC01
5598,2020_09_NO_TB,TB,2322,TAM00
5599,2020_09_NO_TB,NO,1727,TAM00
5600,2020_09_NYG_WAS,NYG,2050,WAS00
5601,2020_09_NYG_WAS,WAS,2311,WAS00
5602,2020_09_PIT_DAL,PIT,2492,DAL00
5603,2020_09_PIT_DAL,DAL,2096,DAL00
5604,2020_09_SEA_BUF,BUF,2290,BUF00
5605,2020_09_SEA_BUF,SEA,2308,BUF00
5606,2020_10_BAL_NE,BAL,1989,BOS00
5607,2020_10_BAL_NE,NE,1127,BOS00
5608,2020_10_BUF_ARI,ARI,1980,PHO00
5609,2020_10_BUF_ARI,BUF,2672,PHO00
5610,2020_10_CIN_PIT,PIT,2537,PIT00
5611,2020_10_CIN_PIT,CIN,2680,PIT00
5612,2020_10_DEN_LV,DEN,2764,VEG00
5613,2020_10_DEN_LV,LV,1571,VEG00
5614,2020_10_HOU_CLE,CLE,1240,CLE00
5615,2020_10_HOU_CLE,HOU,1539,CLE00
5616,2020_10_IND_TEN,TEN,1568,NAS00
5617,2020_10_IND_TEN,IND,1925,NAS00
5618,2020_10_JAX_GB,GB,2021,GNB00
5619,2020_10_JAX_GB,JAX,2049,GNB00
5620,2020_10_LAC_MIA,LAC,1923,MIA00
5621,2020_10_LAC_MIA,MIA,1431,MIA00
5622,2020_10_MIN_CHI,MIN,2264,CHI98
5623,2020_10_MIN_CHI,CHI,1932,CHI98
5624,2020_10_PHI_NYG,NYG,1665,NYC01
5625,2020_10_PHI_NYG,PHI,2216,NYC01
5626,2020_10_SEA_LA,LA,1992,LAX01
5627,2020_10_SEA_LA,SEA,2408,LAX01
5628,2020_10_SF_NO,SF,2204,NOR00
5629,2020_10_SF_NO,NO,1562,NOR00
5630,2020_10_TB_CAR,CAR,2117,CAR00
5631,2020_10_TB_CAR,TB,2023,CAR00
5632,2020_10_WAS_DET,WAS,2795,DET00
5633,2020_10_WAS_DET,DET,2016,DET00
5634,2020_11_ARI_SEA,SEA,1846,SEA00
5635,2020_11_ARI_SEA,ARI,2258,SEA00
5636,2020_11_ATL_NO,ATL,2410,NOR00
5637,2020_11_ATL_NO,NO,1548,NOR00
5638,2020_11_CIN_WAS,WAS,1623,WAS00
5639,2020_11_CIN_WAS,CIN,2609,WAS00
5640,2020_11_DAL_MIN,DAL,1726,MIN01
5641,2020_11_DAL_MIN,MIN,1706,MIN01
5642,2020_11_DET_CAR,CAR,1684,CAR00
5643,2020_11_DET_CAR,DET,2050,CAR00
5644,2020_11_GB_IND,GB,2170,IND00
